trials.thisTrialN,trials.stepSize,trials.intensity,ready.keys,ready.rt,trials.response,resp.rt,date,frameRate,expName,participant,ori,
43,0.2,0.199053585277,,,1,0.0557563598995,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
44,0.2,0.199053585277,,,1,0.106880669693,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
45,0.2,0.125594321575,,,1,0.173589133985,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
46,0.2,0.125594321575,,,1,0.146935149485,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
47,0.2,0.125594321575,,,1,0.0935019083627,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
48,0.2,0.0792446596231,,,1,0.0671654811595,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
49,0.2,0.0792446596231,,,1,0.160316325706,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
50,0.2,0.0792446596231,,,1,0.200335789672,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
51,0.2,0.05,,,1,0.186938614846,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
52,0.2,0.05,,,1,0.146923075063,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
53,0.2,0.05,,,1,0.133514429541,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
54,0.2,0.031547867224,,,1,0.133584763047,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
55,0.2,0.031547867224,,,1,0.120184569616,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
56,0.2,0.031547867224,,,1,0.145767854749,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
57,0.2,0.0199053585277,,,1,0.0533632094812,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
58,0.2,0.0199053585277,,,1,0.133438360681,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
59,0.2,0.0199053585277,,,1,0.106875538066,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
60,0.2,0.0125594321575,,,1,0.0935034176655,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
61,0.2,0.0125594321575,,,1,0.146904359714,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
62,0.2,0.0125594321575,,,1,0.146909793202,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
63,0.2,0.00792446596231,,,0,0.12022169846,2016_maj_18_1329,75.4882784017,psychophysicsStaircase,s_001,10,
